spu_id,spu_name,user_id,brand_name,shop_id,shop_name,c1_id,c1_name,c2_id,c2_name,c3_id,c3_name,gmv,unit_sold,brand_clean
3488523178077246781,【韩饭饭专属】可口可乐碳酸饮料300ml*6瓶,92977763488.0,COCA－COLA,12802209.0,达音食品专营店,33.0,食品酒水,3304.0,饮料,330499.0,其他-饮料,1.2266666666666668,123,
3438085557060810134,【鑫来客】coach 中号水桶包 四色选,96397555930184.0,蔻驰 (COACH),,鑫来客,,,,,,,8395.05,5,
3451700219610313445,马克华菲棉衣敦煌系列工装口袋外套,4463611375008046.0,马克华菲 (Mark Fairwhale),,马克华菲男装旗舰店,11.0,服装,1101.0,男装,110106.0,男士夹克,179.0,1,
3472655109756955577,波点雪纺连衣裙女衣香丽影2021年春夏季新款超仙气质仙女裙子爆款,1345425392013895.0,衣香丽影 (Y.SING),,衣香丽影女装旗舰店,11.0,服装,1102.0,女装,110206.0,女士连衣裙,312.0,1,
3445196571396949370,米布/劳力士/176200-0016/95新/公价37700/17年全套/表径26,,劳力士 (Rolex),,,,,,,,,25500.0,1,
3442292911310569019,蜜浓氨基酸护肤化妆水1号150ml清爽型,77648567809.0,蜜浓 (MINON),299793.0,乔希美妆后宫,31.0,个护化妆,3101.0,面部护肤,310102.0,爽肤水,208.5,2,
3478204738275806422,【官方直售】优资莱绿茶籽滚珠眼霜,100636490432.0,优资莱 (UZRO),,优资莱化妆品官方旗舰店店,31.0,个护化妆,3101.0,面部护肤,310105.0,护肤套装,138.0,2,
3463041138997469695,蒙纳斯德XO白兰地700ml 拍1发6 一箱6支 礼盒套装 L2,439411792678788.0,蒙纳斯德,,长盛葡萄酒旗舰店,33.0,食品酒水,3305.0,酒,330503.0,洋酒,17523.7696113074,68,
3436782960035149072,【欧蜜粉丝专享】3伊芙丽卫衣4B1100031,62561715641.0,伊芙丽 (Eifini),4902646.0,伊芙丽女装专营店,,,,,,,7890.96,29,
3453187220863852951,心相印洗脸巾棉柔巾一次性清洁干湿两用洁面巾100抽3包,64261747800.0,心相印 (Mind Act Upon Mind),,心相印官方旗舰店,,,,,,,69.9,1,
3492325819890670203,【姜欧巴专享】韩熙贞 HXZ 浩瀚星云十二色彩妆粉盘,99430006041.0,韩熙贞 (HEXZE),,韩熙贞美妆店,31.0,个护化妆,3102.0,彩妆,310201.0,BB霜,259.8,2,
3477151382270834000,安洁利严选圣罗兰链条包/95新/JZ065,97916465862.0,圣罗兰 (YSL),,安洁利闲置奢侈品旗舰店,12.0,箱包饰品,1203.0,箱包,120399.0,其他-箱包,6999.0,1,
3405326964876273445,佬食仁奶香小曲奇饼干400g/箱（14包左右）,70227655008.0,佬食仁,94738.0,,,,,,,,87.59161290322577,9,
3427790260397021719,安踏 儿童 休闲鞋 半脚掌气垫31918808-3,4476840616133358.0,安踏 (ANTA),,北京吉祥盛宝,,,,,,,211.27,2,
3466189736446682950,ZB花印男士控油调理洗面乳(黑白磨砂柔珠),901247206171655.0,花印 (HANAJIRUSHI),,花印旗舰店,31.0,个护化妆,3101.0,面部护肤,310101.0,洁面,59.86666666666654,1,
3443511206701348645,婧娅 YSL身体乳50ml,87722444163.0,圣罗兰 (YSL),,婧娅小店,31.0,个护化妆,3103.0,香水,310399.0,其他-香水,99.0,1,
3473991441443852693,GA-2100八角表盘潮流男士手表,98368248780.0,卡西欧 (CASIO),,CASIO兴长信达专卖店,24.0,珠宝礼品,2403.0,钟表,240301.0,腕表,1501.1764705882354,2,
3478060234042409353,咿丽新款时尚女士拖鞋7655-2,2950697284541159.0,咿丽,,咿丽,34.0,家居家装,3407.0,生活日用,340799.0,其它,149.7,3,
3470017948171813022,芮丽娅✦新款高腰三种长度腰部可调节阔腿裤,2656029675884958.0,芮丽娅 (ruiliya),,芮丽娅女装旗舰店,11.0,服装,1102.0,女装,110234.0,女士休闲裤,999919.5,14305,
3473191952718104361,【加莱尔】天气丹面霜,101559220494.0,后 (The history of whoo),9974190.0,兰迪优选,31.0,个护化妆,3101.0,面部护肤,310105.0,护肤套装,1635.0,15,
3494566377593918404,【自播】飞天茅台2009年53度500ml（A),106334084188.0,茅台 (MOUTAI),,中鼎旺酒水专营店,33.0,食品酒水,3305.0,酒,330501.0,白酒,27745.0,5,
3503306234545720965,【老板娘果果专享】奥康猛（萌）虎刺绣情侣卫衣AK570040,105450823246.0,奥康 (AoKang),,奥康韬悦专卖店,,,,,,,59.89999999999999,1,
3460968280406276735,TIMAGE彩棠青瓷粉底液唐毅亲研大师遮瑕膏轻薄保湿养肤型干皮油皮,95313242558.0,彩棠 (TIMAGE),,彩棠旗舰店,31.0,个护化妆,3102.0,彩妆,310219.0,遮瑕,179.0,1,
3436529279939309610,vgrass维格娜丝半身裙VSBQK24040,1684068746147804.0,v·grass,8364660.0,vgrass女装旗舰店,11.0,服装,1102.0,女装,110213.0,女士半身裙,11940.0,3,
3463068635201952610,不梵-爱心耳线粉/H991,103465263386.0,喵喵猫,,喵喵猫旗舰店,24.0,珠宝礼品,2401.0,珠宝首饰,240109.0,时尚饰品,328.35,17,
3441918736016255506,巴宝莉裸粉色皮质斜挎包  未使用  #297070,59525933030.0,巴宝莉 (BURBERRY),2187347.0,寺库二手奢侈品旗舰店,12.0,箱包饰品,1203.0,箱包,120399.0,其他-箱包,4447.0,1,巴宝莉 (BURBERRY)
3470112532033874607,（琳欧尼）RNWshenti清洁膏,4155806201424995.0,如薇 (RNW),1814189.0,琳欧尼的优选店,34.0,家居家装,3463.0,家庭清洁,346399.0,其他居室清洁,7440.0,155,
3451729644414466147,富贵鸟 时尚百搭外套8822,95273726568.0,富贵鸟 (FGN),5238900.0,,,,,,,,97164.0,36,
3489551515688011652,【大南专享】耐克NIKE JORDAN 2021新款男子运动篮球鞋CQ4231-102,808875754011854.0,耐克 (NIKE),,虹飞商贸运动户外专营店,13.0,运动健康,1301.0,运动鞋包,130101.0,篮球鞋,1099.0,1,
3445577972973715910,兰芝臻白水乳套盒,87633547819.0,兰芝 (Laneige),10736081.0,,,,,,,,523.5,2,
3443860872865387786,上新-MIUCO双面呢明线翻领单排扣对称口袋中长款大衣女2020秋冬新,4375689715778365.0,MIUCO,4557205.0,MIUCO服饰店,11.0,服装,1102.0,女装,110263.0,女士大衣,669.6133333333333,1,
3443391793817904238,（新）巴拉巴拉2020冬装棉马甲21014202203-5811,1864360099580029.0,巴拉巴拉 (BALABALA),,丽水巴拉巴拉,32.0,母婴,3209.0,童装童鞋,320901.0,童装,94.0,1,
3454469303229899303,Pepsi百事可乐新品白桃乌龙碳酸饮料600ml/330ml李现/邓紫棋同款,97243369474.0,百事 (Pepsi),12698013.0,合禾科技的小店,33.0,食品酒水,3304.0,饮料,330499.0,其他-饮料,38.02291035735904,3,
3420937242791828031,【妍姐粉丝福利】科颜氏淡斑精华液 安白瓶面部修复美白提亮肤色,,科颜氏 (KIEHL'S),,,,,,,,,460.851314365859,1,
3478409745612830924,新款FILA斐乐女子时尚休闲丝柔棉短袖F11W128158F,950411867725943.0,斐乐 (FILA),,FILA成都大悦城斐乐专卖店,11.0,服装,1102.0,女装,110210.0,女士T恤衫,264.0,1,
3482694370761813276,【热】拉夏贝尔连衣裙1T001227,3624433600183916.0,拉夏贝尔 (La Chapelle),,拉夏优选,11.0,服装,1102.0,女装,110206.0,女士连衣裙,891.0,9,
3460759145395943210,拆单 小花4星 99新 卡地亚 LOVE 18K金手镯17  P250207441,2748411264109591.0,卡地亚 (Cartier),,小花中古奢侈品旗舰店,34.0,家居家装,3463.0,家庭清洁,346321.0,洁厕剂,63440.0,2,
3494062455607432890,【花花公子】百搭休闲板鞋-121635139--直,105626185598.0,花花公子 (PLAYBOY),,花花公子运动旗舰店,11.0,服装,1103.0,男鞋,110361.0,男鞋,1289.142857142857,7,
3480061463434005628,南极人冰丝防晒袖套男女冰袖女ins防晒透气手臂套袖子套手袖,598555233099588.0,南极人 (NANJIREN),,麦麦居家生活馆,999999.0,其他,9999.0,其他,99.0,其他,6.790875258442455,1,
3476225874909601983,海澜之家李小龙合作系列人物图案微弹亲肤短袖T恤男HNTBJ2Q569A,839680799542077.0,海澜之家 (HLA),,海澜之家諾优专卖店,11.0,服装,1101.0,男装,110108.0,男士T恤衫,49.0,1,海澜之家 (HLA)
3456113262217840376,刘媛媛严选2店 泡漏肩重工衬衣,79334332562.0,刘媛媛,,刘媛媛严选欧货2店,11.0,服装,1101.0,男装,110106.0,男士夹克,197.8,2,
3490944932070471753,芬腾新款女士韩版夏季纯棉圆领短袖家居服X98123162,1214332349455229.0,芬腾 (FENTENG),,芬腾家居内衣旗舰店,11.0,服装,1105.0,女士内衣,110507.0,家居服,2984.828571428571,44,
3424615162898986196,大物漂 荐,103530169976.0,魔眼,4919159.0,魔眼旗舰店,13.0,运动健康,1308.0,垂钓运动,130801.0,鱼饵浮漂,29.0,1,
3483090867001112755,Rocking zoo/摇滚动物园牛油果卸妆膏小样旅行装（15g）,3677184106441044.0,摇滚动物园 (Rocking zoo),,摇滚动物园帮你淘专卖店,31.0,个护化妆,3102.0,彩妆,310217.0,卸妆,52.559999999999945,2,
3459144877844097421,【热卖】聪师傅零食礼盒238g/箱,105101489934.0,聪师傅,,聪师傅旗舰店,33.0,食品酒水,3301.0,休闲食品,330109.0,坚果炒货,11.98,2,
3479128843497921427,心相印婴用型120抽三层塑装纸面巾（升级版L码）,4046617868509728.0,心相印 (Mind Act Upon Mind),,恒安集团自营店铺,34.0,家居家装,3461.0,纸品湿巾,346101.0,抽纸,153.77738813075214,4,
3483068647096864699,【高蒂旗舰店】新款圆头平底菱格雪地靴保暖加厚短靴04342-819,1138724744464451.0,高蒂,,高蒂鞋靴旗舰店,11.0,服装,1104.0,女鞋,110461.0,女鞋,1343.0,17,
3484778866407516429,【张妮专属】丸美雪绒花纯净保湿喷雾150ml ,,丸美 (Marubi),,,31.0,个护化妆,3101.0,面部护肤,310102.0,爽肤水,1334.0,23,
3476202765829696413,鲜花组合套餐,4221767878711536.0,云醉花,,云醉花旗舰店,24.0,珠宝礼品,2404.0,礼品,240404.0,鲜花速递,2378.05,120,
3505895500593420405,南极人【拆迁总部】南极人迷你洗衣机家用宿舍洗脱一体,109609466053.0,南极人 (NANJIREN),,南极人黑匣子专卖店,,,,,,,139.0,1,
3450368401632066466,【雨薇福利】巴拉巴拉女幼童连衣裙 21114200302,96317418740.0,巴拉巴拉 (BALABALA),,Balabala巴拉巴拉专卖店,32.0,母婴,3209.0,童装童鞋,320901.0,童装,159.0,1,巴拉巴拉 (BALABALA)
3453254699237673660,【优级】杜康贡酒鉴藏版浓香型白酒52度500ml*2,102585320191.0,杜康,,杜康汉之坊专卖店,33.0,食品酒水,3305.0,酒,330501.0,白酒,352.5,2,
3482891127399577997,张总专属 白水杜康 汉唐酒窖 N90 500ML*6,123576677841180.0,白水杜康 (BAISHUIDUKANG),,黑巨星酒水专营店,33.0,食品酒水,3305.0,酒,330501.0,白酒,8159.0,41,
3430749965486574027,【维琪专享】023# 中国黄金 天然紫水晶双金珠貔貅手串,,中国黄金 (China Gold),,,,,,,,,399.010000000002,1,
3443608358987366699,温碧泉深透补水沁润面膜-【红姐推荐】10.26,65354392450.0,温碧泉 (WETHERM),2882694.0,美讯丽通美妆专营店,31.0,个护化妆,3101.0,面部护肤,310104.0,面膜,19458.276666666665,278,
3466742711330197213,UP牛仔拼皮骑马裤ZCS1602529,63614917618.0,Touch Tough Tacky,1543118.0,TouchToughTacky森珀优品专卖店,13.0,运动健康,1306.0,体育用品,130621.0,骑马,922.6666666666666,1,
3468556342833365417,女童短裤21102200422,3342145853854247.0,巴拉巴拉 (BALABALA),,巴拉巴拉总仓店,32.0,母婴,3209.0,童装童鞋,320901.0,童装,118.0,2,
3467348845132946242,Babycare宝宝头等舱餐椅A,,babycare,,,32.0,母婴,3206.0,童车童床,320608.0,餐椅摇椅,699.005,1,
3445581509795391525,【嘉兴工厂店】巴拉巴拉男童运动鞋儿童鞋子冬季潮24-404181470,4107387287897470.0,巴拉巴拉 (BALABALA),1757656.0,,,,,,,,420.0,10,
3434270971043915518,美的布谷榨汁机小型便携式家用水果迷你电动多功能炸果汁机榨汁杯,102042124869.0,美的 (Midea),5108619.0,,21.0,家用电器,2103.0,厨房电器,210303.0,榨汁机料理机,200.59865828543877,4,
3470643318990461975,【C】尔木萄隔离霜妆前乳学生女防护遮瑕提亮肤色,84322112767.0,尔木萄 (AMORTALS),,AMORTALS尔木萄旗舰店,31.0,个护化妆,3102.0,彩妆,310218.0,隔离/妆前,55.0,1,
3456124261561949824,李宁纯棉圆领短袖男女情侣款透气AHSQ093,110024065628.0,李宁 (LI-NING),,李宁天沃专卖店,13.0,运动健康,1302.0,运动服,130202.0,T恤,1681.5,29,李宁 (LI-NING)
3480518832295166546,拼色荷叶领连衣裙,102949381970.0,太平鸟 (PEACEBIRD),1534602.0,太平鸟女装旗舰店,11.0,服装,1102.0,女装,110206.0,女士连衣裙,4577.0,23,
3476426890007441667,IEF/爱依服棉长背心2312A-N26289-,63222707818.0,爱依服 (IEF),,爱依服女装旗舰店,11.0,服装,1102.0,女装,110206.0,女士连衣裙,317.0,3,
3494053300834330006,「预订款」DOMOG 2021新款男士条纹衬衣系列 ,2225837187804605.0,DOMOG,,Sodon,11.0,服装,1101.0,男装,110104.0,男士衬衫,718.2,2,
3437418303918839517,IEF/爱依服牛仔哈伦裤1829A-D9818-1-,104571355428.0,爱依服 (IEF),1656784.0,爱依服女装旗舰店,11.0,服装,1102.0,女装,110207.0,女士牛仔裤,177.75,2,
3433918631363354528,【梦洁】纯棉印花四件套：花容,96838126937.0,梦洁 (MENDALE),5623183.0,百纳千寻小店,,,,,,,1460.4644881460274,2,
3439980653582615877,adidas 男子软人造草坪硬人造草坪足球运动鞋 FW9781,1697237454032616.0,阿迪达斯 (Adidas),5109369.0,苏宁易购官方旗舰店,,,,,,,1077.03,3,
3490451219103763828,罗西尼石英女款5916,98029654893.0,罗西尼 (Rossini),,吉林市国际表行,999999.0,其他,9999.0,其他,99.0,其他,1176.0,1,
3438862411594086599,舍里日式小清新小雏菊玻璃杯锤目纹杯子耐热泡茶杯家用果汁牛奶杯,60305595891.0,舍里,8119350.0,舍里家居,34.0,家居家装,3403.0,厨具,340303.0,水具酒具,67.1224489795918,3,
3478099148635563603,CAKASIEE初夏新款上新 4万赞福利款T恤,259107225085447.0,CAKASIEE,,CAKASIEE的小店,13.0,运动健康,1302.0,运动服,130202.0,T恤,499.0,10,
3451354676522518695,达利园巧可醇饼干芒果味680g*2,470204032226414.0,达利园,4133143.0,,33.0,食品酒水,3301.0,休闲食品,330107.0,饼干糕点,79.79999999999927,2,
3477699987184437888,泓一炼乳夹心吐司整箱500g1,57025112670.0,泓一,,泓一食品旗舰店,33.0,食品酒水,3301.0,休闲食品,330107.0,饼干糕点,17.812851985559565,1,
3479924129606536008,【CC阿芙】焕白集中淡斑精华露,96032124665.0,阿芙 (AFU),,阿芙专卖店,31.0,个护化妆,3101.0,面部护肤,310113.0,面部精华,331.6666666666667,2,
3433670558305371065,圣华罗富贵鸟男士套脚网布鞋,3117843263789124.0,富贵鸟 (FGN),,有货鞋服工厂店,,,,,,,29.865,2,
3487650329229677778,【太平鸟梅花联名】商场同款2021年夏季新款休闲T恤女,3254201172368328.0,太平鸟 (PEACEBIRD),,太平鸟线上女装旗舰店,11.0,服装,1102.0,女装,110210.0,女士T恤衫,218.0,1,
3467640095539134020,海澜之家简约时尚棉氨牛仔裤舒适中腰牛仔长裤男HKNAJ1R068A,4059002522317604.0,海澜之家 (HLA),,海澜之家HLA旗舰店,11.0,服装,1101.0,男装,110107.0,男士牛仔裤,79.0,1,海澜之家 (HLA)
3471733096292948951,【品牌号】小奥汀腮红礼盒2支装（官方正品顺丰包邮）,85457567700.0,小奥汀 (littleondine),,小奥汀旗舰店,31.0,个护化妆,3102.0,彩妆,310206.0,胭脂腮红,1253.0,7,
3477208713700471069,【太阳婶子专属】UNISKIN优时颜#5.1透润美白精华乳面部美白精华,103395160116.0,优时颜,6159864.0,UNISKIN优时颜旗舰店,31.0,个护化妆,3101.0,面部护肤,310113.0,面部精华,495.03,3,
3465761128733407856,FILA女款板鞋F12W044339F,73950316409.0,斐乐 (FILA),,FILA斐乐斐尚专卖店,13.0,运动健康,1301.0,运动鞋包,130106.0,休闲鞋,756.0,1,斐乐 (FILA)
3447808104769680230,IEF/爱依服毛织长上衣1922H-A21868-,68801229683.0,爱依服 (IEF),,爱依服女装旗舰店,11.0,服装,1102.0,女装,110212.0,女士针织衫,109.0,1,
3420330307960873459,莱克斯顿针织长裤男时尚简约百搭休闲裤S05370002,3456484868623411.0,莱克斯顿,,莱克斯顿男装旗舰店,11.0,服装,1101.0,男装,110113.0,男士休闲裤,107.0,1,
3490854321128621457, 富安娜纯棉刺绣套件瑞兽龙系列OB,69554411489.0,富安娜 (FUANNA),,富安娜床上用品旗舰店,34.0,家居家装,3404.0,家纺,340401.0,床品套件,645.1479198767335,1,
3415425283510134807,贵人鸟童装男童女童短袖儿童字母T恤中大童儿童休闲上衣6122,,贵人鸟,,,,,,,,,479.2291666666667,6,
3459299464437759258,金韩沙 H618-26 跟高6cm特殊面料 高跟鞋,2365777133703443.0,金韩沙,,金韩沙的小店,21.0,家用电器,2101.0,大家电,210102.0,洗衣机,35850.0,75,
3438526744808803232,【优选好物】名创优品趣味阿柴系列趴姿毛绒公仔,94664646563.0,名创优品 (MINISO),100966.0,MINISO名创优品旗舰店,,,,,,,122.78421052631576,4,
3429067085630801712,【卓尼严选】Ruans/阮仕珍珠耳钉DY0729028  T1,2049107841535207.0,阮仕,4907016.0,阮仕旗舰店,24.0,珠宝礼品,2401.0,珠宝首饰,240106.0,珍珠,299.0,1,
3461171361358192949, 心上 普拉达/95新/KY-DBW,4124971991835101.0,普拉达 (PRADA),5572767.0,,12.0,箱包饰品,1203.0,箱包,120399.0,其他-箱包,3750.0,1,普拉达 (PRADA)
3480857840506278562,【转果•准新机】 苹果  iPad Pro 20款 12.9寸 128G,94194935563.0,苹果 (APPLE),12369194.0,转果优品二手旗舰店,23.0,电脑办公,2301.0,电脑整机,230104.0,平板电脑,5380.0,1,
3466695694348335144,Y红蜻蜓WTA11272新款低帮鞋男系带单鞋商务出行休闲板鞋,96342219792.0,红蜻蜓 (RED DRAGONFLY),,红蜻蜓鞋类旗舰店,11.0,服装,1103.0,男鞋,110361.0,男鞋,355.875,2,红蜻蜓 (RED DRAGONFLY)
3460254375237287629,伊芙丽-百褶裙-1B4441371,109093297820.0,伊芙丽 (Eifini),12894642.0,甄品云店,11.0,服装,1102.0,女装,110213.0,女士半身裙,149.01,1,
3489191301210064830,卡特兔官方 加绒加厚椰子棉鞋 XAF37,536152592364824.0,卡特兔 (crtartu),,卡特兔母婴旗舰店,32.0,母婴,3209.0,童装童鞋,320902.0,童鞋,1212.4,9,
3455183206368867669,顶瓜瓜儿童舒绒棉加厚秋衣秋裤,1820437761237624.0,顶瓜瓜 (dingguagua),,卡伴优品严选,32.0,母婴,3209.0,童装童鞋,320901.0,童装,798.4,16,
3439037837310308846,MIUCO设计感针织拼接灯笼袖上衣+修身显瘦小脚裤套装女2020,1965581699390323.0,MIUCO,4557205.0,MIUCO服饰店,11.0,服装,1102.0,女装,110212.0,女士针织衫,588.5472278571725,4,
3480484446845669807,FILA斐乐半身裙女2021夏季新款时尚潮流包臀裙韩版裤裙百搭短裙子,1882783465350740.0,斐乐 (FILA),,斐乐万国广场专卖店,11.0,服装,1102.0,女装,110213.0,女士半身裙,319.0,1,
3471036444015990095,LXH 茅台集团 白金醇 白酒 500ML,76045984782.0,茅台 (MOUTAI),,卡菲尔酒类专营店,33.0,食品酒水,3305.0,酒,330501.0,白酒,499.8,1,茅台 (MOUTAI)
3442083228968723460,即兴演讲2：女性如何提升影响力,101407222445.0,人民邮电出版社 (POSTS & TELECOM PRESS),360554.0,人民邮电出版社旗舰店,51.0,图书音像,5101.0,图书,510163.0,经营励志,29.900000000000244,1,
3457103200639947070,【丽萍推荐4号】男装圆领套头卫衣1H1A50603081,63296896966.0,七匹狼(SEPTWOLVES),9284071.0,七匹狼男装服饰旗舰店,11.0,服装,1101.0,男装,110114.0,男士卫衣,3332.0,28,七匹狼(SEPTWOLVES)
3484531611557582583,洁柔face抽纸30包100抽干湿两用面巾纸,105715254438.0,洁柔 (C&S),,洁柔洗护旗舰店,34.0,家居家装,3461.0,纸品湿巾,346101.0,抽纸,49.900000000001455,1,
3487472279229719987,【1米浮力】gxgkids新店开播浮力单条装内裤12C127001E,1424623446011438.0,gxg kids,,gxgkids母婴旗舰店,11.0,服装,1161.0,男士内衣,116104.0,内裤,66.35714285714286,66,
3442073511621997173,【乐乐趣】精装大开本 看里面系列  3d立体翻翻书,97655814228.0,乐乐趣 (LELEQU),,陌陌童年图书专营店,51.0,图书音像,5101.0,图书,510161.0,少儿,50.00666666666667,2,
3477884365877441236,胖虎路易威登ALMA系列/95新/公价20100/992104230021,86979259686.0,路易威登 (Louis Vuitton),,出处闲置奢侈品旗舰店,12.0,箱包饰品,1202.0,女包,120206.0,女士钱包卡包,4999.0,1,路易威登 (Louis Vuitton)
3492156677602553331,【小店专享】Vero Moda2021拼接网纱荷叶边显瘦连衣裙|321342013,107696083840.0,VEROMODA,,VEROMODA官方旗舰店,11.0,服装,1102.0,女装,110206.0,女士连衣裙,652.0,1,
3423176831896031666,尔木萄美洗脸巾妆蛋,1393809787729827.0,尔木萄 (AMORTALS),,小菠萝百货店,31.0,个护化妆,3102.0,彩妆,310212.0,化妆工具,36.39013779576083,1,
3458959595085677272,玛可安迪酵母精华美肌粉底液,3029874125836574.0,玛可安迪 (MACKANDY),8043885.0,依一家百货店,31.0,个护化妆,3102.0,彩妆,310201.0,BB霜,17072.0,44,
3467445842674369187,PawinPaw卡通小熊童装2020年秋季女婴打底圆领T恤长袖PBLWA8841Q,,paw in paw,,,11.0,服装,1101.0,男装,110108.0,男士T恤衫,716.0,2,
3461003934968193383,【好物节】华为 FreeLace Pro 挂脖式蓝牙耳机,2277839311734957.0,华为 (HUAWEI),,源顺通讯,22.0,手机数码,2205.0,时尚影音,220503.0,耳机耳麦,5711.892857142857,10,
3430014183498973745,思加图奶油鞋2020秋季新款系带英伦风松糕鞋增高皮鞋女鞋A1193CM0,94634997188.0,思加图 (Staccato),,STACCATO 女鞋旗舰店,11.0,服装,1104.0,女鞋,110461.0,女鞋,4770.0,3,思加图 (Staccato)
3415730763017152060,【XP】美康粉黛绿眼膜贴C14,,美康粉黛,,,,,,,,,5076.27,27,
3469184056774779769,浪琴/名匠系列/自动机械/40mm表径/公价16300/95新,,浪琴 (Longines),,,24.0,珠宝礼品,2403.0,钟表,240302.0,座钟挂钟,8888.0,1,浪琴 (Longines)
3470254461300177844,AROMAT恤E610721208,1345425392013895.0,衣香丽影 (Y.SING),,衣香丽影女装旗舰店,11.0,服装,1101.0,男装,110108.0,男士T恤衫,321.75,3,
3451164411685942582,L568中国李宁系列夹克男女同款宽松针织外套AFDP789,4085436631749395.0,李宁 (LI-NING),,中国李宁旗舰店,13.0,运动健康,1302.0,运动服,130205.0,夹克,1047.0,3,李宁 (LI-NING)
3453260759386178427,1216抖A（1号）/路易威登/9新/4710802,96886681419.0,路易威登 (Louis Vuitton),1508385.0,,,,,,,,6128.0,1,
3499620048732047828,【鑫】马克华菲马丁靴女790395049016,94631591365.0,马克华菲 (Mark Fairwhale),,马华女鞋锋芒店,11.0,服装,1104.0,女鞋,110461.0,女鞋,79.0,1,
3451149754950678935,【大利专享】御泥坊净润氨基酸洁面,60739805715.0,御泥坊,7752103.0,,31.0,个护化妆,3101.0,面部护肤,310104.0,面膜,3397.0,43,
3477530379018230559,on-1641-A字牛仔半身裙-4.25,1538959564095023.0,拉福 (LAFU),,张加衣努力ing的小店,11.0,服装,1102.0,女装,110213.0,女士半身裙,58.0,1,
3460658716234381514,巴拉巴拉连衣裙儿童裙子秋装女大童针织衫蛋糕裙22111200320,93240202651.0,巴拉巴拉 (BALABALA),,惠州大亚湾巴拉巴拉,11.0,服装,1102.0,女装,110206.0,女士连衣裙,99.0,1,巴拉巴拉 (BALABALA)
3458543197989510979,螺霸王螺蛳粉280g*3原味柳州螺狮粉螺丝,1477378105418286.0,螺霸王,,螺霸王的店,33.0,食品酒水,3302.0,粮油调味,330208.0,方便食品,76.8,2,
3460279414737264520,妃鱼/蔻驰/单肩包/99成新/[210122DJC],106230670558.0,蔻驰 (COACH),,妃鱼莉芙二手奢侈品,12.0,箱包饰品,1203.0,箱包,120399.0,其他-箱包,1659.0,1,蔻驰 (COACH)
3494756333260033374,丝卡诗益生菌柔嫩光感精华水,3650002044336903.0,卡诗 (KERASTASE),,伊美的店铺,31.0,个护化妆,3104.0,洗发护发,310407.0,洗护套装,38.0,2,
3476529030830912989,【零套路一口价】韩都衣舍田园初恋中长款V领碎花连衣裙PR0163,1270668632523880.0,韩都衣舍 (HSTYLE),,韩都衣舍女装旗舰店,11.0,服装,1102.0,女装,110206.0,女士连衣裙,129.0,1,
3465505702775232120,LV老花两用包/xx008-美盐,2928712950747359.0,路易威登 (Louis Vuitton),,美盐闲置奢侈品,12.0,箱包饰品,1203.0,箱包,120399.0,其他-箱包,4202.0,1,路易威登 (Louis Vuitton)
3488647171660713240,【二电推广专属！】优理氏毛孔细致净颜泥膜,211538676553007.0,优理氏 (UNES),,优理氏化妆品旗舰店,31.0,个护化妆,3101.0,面部护肤,310104.0,面膜,136.20074696545282,1,
3491221304709937680,百雀羚肌初赋活系列抚纹隐痕 覆活年轻,97887964556.0,百雀羚 (PECHOIN),,烟台拜尔斯道夫贸易有限公司的小店,31.0,个护化妆,3101.0,面部护肤,310113.0,面部精华,14.85,15,
3466511734389520885,MAXRIENY2021春新款长袖上衣女设计感别致盘扣国风洋气网纱泡泡袖,62969475463.0,MAXRIENY,6550217.0,MAXRIENY旗舰店,11.0,服装,1102.0,女装,110210.0,女士T恤衫,7332.0,6,
3490860329821466767,【玖玖吖】AE019史努比秋装休闲裤,101264997185.0,史努比 (Snoopy),,靓搭快时尚童装店,11.0,服装,1101.0,男装,110113.0,男士休闲裤,421.3777777777778,8,
3475413101749373764,江博士8~15个月女宝2021春季新款一段婴儿软底步前鞋,65845763490.0,江博士 (Dr.kong),7911136.0,江博士健康鞋旗舰店,32.0,母婴,3209.0,童装童鞋,320902.0,童鞋,1348.05,6,
3423513510087369660,【沫沫粉丝团专享】梵贞颈霜,,梵贞,,,,,,,,,98.02,2,
3466912912470331522,胖虎古驰/98新/公价4100/992010250072,86979259686.0,古驰 (GUCCI),,出处闲置奢侈品旗舰店,12.0,箱包饰品,1203.0,箱包,120399.0,其他-箱包,2999.0,1,
3462670526235978956,奥康_秋冬女式高帮休闲鞋106431000AD/106431001AD,927631239286423.0,奥康 (AoKang),,MiliTata米丽他她1号店,11.0,服装,1103.0,男鞋,110361.0,男鞋,518.0,2,奥康 (AoKang)
3461140530103235597,橘朵｜【新品上市】野餐美妆蛋套装干湿两用Q弹不吃粉3只,3034271292073960.0,橘朵 (JudydoLL),,唯品会旗舰店,31.0,个护化妆,3102.0,彩妆,310212.0,化妆工具,339.529411764706,9,
3459506677139773928,仙蒂蕾拉  去异味净味水止汗露喷雾,63090100783.0,仙蒂蕾拉 (xiandileila),1476988.0,阳子家居日用专营店,31.0,个护化妆,3105.0,身体护理,310518.0,止汗香体,9.90000000000009,1,
3450756911589403757,安踏冬款男子运动针织直筒加绒保暖棉长裤跑步休闲裤15947772-2,3491675342904567.0,安踏 (ANTA),,小松鼠服装店铺三店,13.0,运动健康,1302.0,运动服,130203.0,运动裤,119.85,2,
